vienna 900 2343052
vienna 930 2464843
vienna 960 2572033
vienna 990 2659184
vienna 1020 2762675
vienna 1050 2864150
vienna 1080 2973645
vienna 1110 3069800
vienna 1140 3174588
vienna 1170 3278659
vienna 1200 3390329
vienna 1230 3505933
vienna 1260 3605483
vienna 1290 3711663
vienna 1320 3819093
vienna 1350 3924888
vienna 1380 4037159
vienna 1410 4133499
vienna 1440 4232691
frankfurt 0 0
frankfurt 30 1664
frankfurt 60 5990
frankfurt 90 18303
frankfurt 120 35607
frankfurt 150 73865
frankfurt 180 122439
frankfurt 210 181979
frankfurt 240 258477
frankfurt 270 346584
frankfurt 300 450975
frankfurt 330 557271
frankfurt 360 663603
frankfurt 390 767000
frankfurt 420 873396
frankfurt 450 970889
frankfurt 480 1083069
frankfurt 510 1205910
frankfurt 540 1344023
frankfurt 570 1482764
frankfurt 600 1638428
frankfurt 630 1802398
frankfurt 660 1973333
frankfurt 690 2140248
frankfurt 720 2289864
frankfurt 750 2428766
frankfurt 780 2554903
frankfurt 810 2665405
frankfurt 840 2773871
frankfurt 870 2878239
frankfurt 900 2977342
frankfurt 930 3074383
frankfurt 960 3169701
frankfurt 990 3256338
frankfurt 1020 3342597
frankfurt 1050 3426068
frankfurt 1080 3505335
frankfurt 1110 3579016
frankfurt 1140 3652405
frankfurt 1170 3723509
frankfurt 1200 3790678
frankfurt 1230 3854541
frankfurt 1260 3925638
frankfurt 1290 3998097
frankfurt 1320 4071528
frankfurt 1350 4146250
frankfurt 1380 4220881
frankfurt 1410 4297318
frankfurt 1440 4378891
barcelona 0 0
barcelona 30 333
barcelona 60 999
barcelona 90 3996
barcelona 120 8993
barcelona 150 18321
barcelona 180 31979
barcelona 210 49299
barcelona 240 71952
barcelona 270 99934
barcelona 300 133239
barcelona 330 174186
barcelona 360 231135
barcelona 390 292057
barcelona 420 371284
barcelona 450 448828
barcelona 480 535724
barcelona 510 623914
barcelona 540 725792
barcelona 570 828022
barcelona 600 950262
barcelona 630 1085825
barcelona 660 1213769
barcelona 690 1337026
barcelona 720 1453245
barcelona 750 1560422
barcelona 780 1658573
barcelona 810 1743055
barcelona 840 1826506
barcelona 870 1916233
barcelona 900 2001271
barcelona 930 2077317
barcelona 960 2145068
barcelona 990 2198545
barcelona 1020 2245718
barcelona 1050 2288556
barcelona 1080 2333383
barcelona 1110 2369234
barcelona 1140 2410415
barcelona 1170 2447270
barcelona 1200 2490103
barcelona 1230 2540594
barcelona 1260 2603048
barcelona 1290 2672115
barcelona 1320 2744840
barcelona 1350 2816940
barcelona 1380 2884708
barcelona 1410 2945166
barcelona 1440 3010244
bucharest 0 0
bucharest 30 667
bucharest 60 2336
bucharest 90 6008
bucharest 120 15355
bucharest 150 26037
bucharest 180 39390
bucharest 210 52742
bucharest 240 68765
bucharest 270 85122
bucharest 300 106820
bucharest 330 126515
bucharest 360 149213
bucharest 390 176583
bucharest 420 200948
bucharest 450 226981
bucharest 480 252011
bucharest 510 274037
bucharest 540 299066
bucharest 570 320423
bucharest 600 345117
bucharest 630 366472
bucharest 660 388828
bucharest 690 412185
bucharest 720 433203
bucharest 750 456223
bucharest 780 480241
bucharest 810 505930
bucharest 840 528279
bucharest 870 552631
bucharest 900 574650
bucharest 930 605337
bucharest 960 632692
bucharest 990 658374
bucharest 1020 683388
bucharest 1050 716411
bucharest 1080 748762
bucharest 1110 787120
bucharest 1140 820474
bucharest 1170 861492
bucharest 1200 892170
bucharest 1230 925516
bucharest 1260 955526
bucharest 1290 986198
bucharest 1320 1024537
bucharest 1350 1063209
bucharest 1380 1108879
bucharest 1410 1153546
bucharest 1440 1207878
zurich 0 0
zurich 30 667
zurich 60 5672
zurich 90 17018
zurich 120 31367
zurich 150 45049
zurich 180 70074
zurich 210 98100
zurich 240 132460
zurich 270 174486
zurich 300 228513
zurich 330 289869
zurich 360 366537
zurich 390 464190
zurich 420 586800
zurich 450 732380
zurich 480 890582
zurich 510 1042423
zurich 540 1198180
zurich 570 1359232
zurich 600 1520937
zurich 630 1676003
zurich 660 1825345
zurich 690 1964381
zurich 720 2090113
zurich 750 2213779
zurich 780 2312816
zurich 810 2395506
zurich 840 2481850
zurich 870 2567874
zurich 900 2654168
zurich 930 2748105
zurich 960 2838050
zurich 990 2913648
zurich 1020 2989966
zurich 1050 3060344
zurich 1080 3126028
zurich 1110 3188476
zurich 1140 3251893
zurich 1170 3315224
zurich 1200 3376593
zurich 1230 3443824
zurich 1260 3509734
zurich 1290 3591176
zurich 1320 3665953
zurich 1350 3748587
zurich 1380 3837774
zurich 1410 3924611
zurich 1440 4003242
